,Geoid,num evictions,geoid_year,Total Population,Total Housing Units,Total; Estimate; Average household size,Year,Median Year Structure Built,Median Year Moved In,Percent with Bachelor's degree,Median rent burden,Evictions per units,Percent Black,Percent White,Percent Asian,Percent Native,"Percent H, PI"
102,06075025403,3,60750254032018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
103,06075025500,3,60750255002017,9366.0,2772.0,3.34,2017,1939.0,2009.0,27.6,40.7,0.0010822510822510823,0.01046337817638266,0.3229767243220158,0.4146914371129618,0.0,0.0
104,06075025500,4,60750255002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
105,06075025600,3,60750256002017,5503.0,1738.0,3.42,2017,1946.0,2009.0,20.6,33.3,0.0017261219792865361,0.025440668726149373,0.24386698164637471,0.5715064510267127,0.015446120298019263,0.0
106,06075025600,1,60750256002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
107,06075025701,4,60750257012017,5301.0,1511.0,3.6,2017,1949.0,2007.0,22.7,41.7,0.0026472534745201853,0.02867383512544803,0.16185625353706848,0.6419543482361818,0.00207508017355216,0.0009432182607055273
108,06075025702,3,60750257022017,4698.0,1355.0,3.69,2017,1943.0,2006.0,11.1,35.3,0.002214022140221402,0.03022562792677735,0.10940825883354618,0.5891868880374628,0.002979991485738612,0.012984248616432525
109,06075025702,3,60750257022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
110,06075025800,2,60750258002017,1853.0,647.0,2.89,2017,1945.0,2011.0,20.4,37.1,0.0030911901081916537,0.07987048030221262,0.23691311386940098,0.4905558553696708,0.024284943335132217,0.0
111,06075025900,1,60750259002017,4897.0,1492.0,3.23,2017,1959.0,2010.0,26.9,41.2,0.0006702412868632708,0.08494996936900143,0.30385950581988974,0.47008372472942617,0.003675719828466408,0.0
112,06075026001,2,60750260012017,5940.0,1699.0,3.66,2017,1939.0,2005.0,18.8,45.3,0.0011771630370806356,0.03080808080808081,0.3119528619528619,0.3717171717171717,0.005555555555555556,0.0
113,06075026001,3,60750260012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
114,06075026002,1,60750260022017,3570.0,1048.0,3.25,2017,1951.0,2011.0,25.2,28.1,0.0009541984732824427,0.06750700280112044,0.3445378151260504,0.3677871148459384,0.004761904761904762,0.0
115,06075026003,2,60750260032017,5342.0,1446.0,3.72,2017,1943.0,2007.0,15.6,34.0,0.0013831258644536654,0.013290902283788843,0.2283788843129914,0.43710220891052043,0.00711344065892924,0.0
116,06075026004,2,60750260042017,5043.0,1308.0,3.88,2017,1939.0,2007.0,18.5,37.2,0.0015290519877675841,0.018441403926234383,0.24786833234186,0.45687091017251635,0.010311322625421376,0.002379535990481856
117,06075026004,2,60750260042018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
118,06075026100,3,60750261002017,7310.0,2048.0,3.59,2017,1939.0,2009.0,21.4,38.5,0.00146484375,0.012722298221614227,0.14979480164158687,0.5983584131326949,0.0025991792065663474,0.002051983584131327
119,06075026100,2,60750261002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
120,06075026200,5,60750262002017,7806.0,2113.0,3.84,2017,1943.0,2008.0,19.5,29.6,0.00236630383341221,0.007686395080707148,0.1355367665898027,0.6789648987957981,0.006789648987957981,0.0
121,06075026200,3,60750262002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
122,06075026301,4,60750263012017,5084.0,1415.0,3.67,2017,1939.0,2007.0,20.2,28.3,0.0028268551236749115,0.0033438237608182536,0.2112509834775767,0.6329661683713611,0.0053107789142407555,0.0
123,06075026301,1,60750263012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
124,06075026302,3,60750263022017,5149.0,1591.0,3.35,2017,1950.0,2008.0,21.8,26.5,0.0018856065367693275,0.023111283744416393,0.20916682851039037,0.5738978442416003,0.0,0.0
125,06075026303,6,60750263032017,4783.0,1373.0,3.79,2017,1955.0,2010.0,18.8,41.1,0.004369992716678805,0.0029270332427346855,0.19966548191511604,0.5356470834204474,0.0012544428183148652,0.0
126,06075026303,1,60750263032018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
127,06075026401,1,60750264012017,3587.0,1077.0,3.45,2017,1951.0,2010.0,11.4,43.7,0.0009285051067780873,0.08586562587120156,0.07610816838583774,0.6685252299972122,0.0,0.0039029829941455256
128,06075026401,1,60750264012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
129,06075026402,3,60750264022017,5120.0,1253.0,4.17,2017,1954.0,2007.0,16.9,33.9,0.0023942537909018356,0.08046875,0.1396484375,0.489453125,0.0033203125,0.0
130,06075026403,1,60750264032017,3945.0,1217.0,3.37,2017,1956.0,2011.0,12.7,41.7,0.0008216926869350862,0.01875792141951838,0.14879594423320658,0.6605830164765526,0.001520912547528517,0.007097591888466414
131,06075026403,3,60750264032018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
132,06075030101,2,60750301012017,4893.0,2239.0,2.21,2017,1939.0,2011.0,42.2,21.6,0.0008932559178204555,0.01655426118945432,0.624770079705702,0.23543838136112813,0.005722460658082976,0.00592683425301451
133,06075030101,1,60750301012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
134,06075030102,2,60750301022017,5090.0,2402.0,2.04,2017,1963.0,2012.0,40.1,22.0,0.0008326394671107411,0.01512770137524558,0.7216110019646366,0.1919449901768173,0.003143418467583497,0.0
135,06075030102,2,60750301022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
136,06075030201,1,60750302012017,4454.0,1983.0,2.33,2017,1939.0,2011.0,45.0,23.6,0.0005042864346949068,0.006286484059272564,0.4932644813650651,0.38078132016165245,0.0,0.0
137,06075030201,1,60750302012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
138,06075030202,1,60750302022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
139,06075030301,2,60750303012017,5907.0,2624.0,2.47,2017,1949.0,2011.0,34.1,25.7,0.0007621951219512195,0.02031488065007618,0.45606907059421026,0.43050617910953104,0.0,0.0
140,06075030301,1,60750303012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
141,06075030302,1,60750303022017,4108.0,1497.0,2.76,2017,1940.0,2010.0,41.5,28.1,0.0006680026720106881,0.03359298928919182,0.4160175267770205,0.5138753651411879,0.0,0.0
142,06075030302,1,60750303022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
143,06075030400,2,60750304002017,5626.0,2088.0,2.81,2017,1939.0,2011.0,32.0,27.2,0.0009578544061302681,0.026661926768574477,0.5090650551013153,0.36260220405261284,0.001066477070742979,0.006576608602915038
144,06075030400,2,60750304002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
145,06075030700,1,60750307002017,6964.0,2862.0,2.55,2017,1953.0,2012.0,33.1,20.9,0.00034940600978336826,0.03015508328546812,0.5863009764503159,0.2828834003446295,0.006318207926479035,0.0
146,06075030700,1,60750307002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
147,06075031100,3,60750311002017,6726.0,2653.0,2.77,2017,1939.0,2011.0,39.9,20.9,0.0011307953260459858,0.023788284269997028,0.5590246803449301,0.2766874814154029,0.0,0.001784121320249777
148,06075031100,4,60750311002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
149,06075031201,2,60750312012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
150,06075031202,6,60750312022017,3451.0,922.0,3.92,2017,1941.0,2011.0,19.3,27.6,0.006507592190889371,0.16487974500144886,0.10721529991306868,0.5812807881773399,0.0017386264850767893,0.008113590263691683
151,06075031202,2,60750312022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
152,06075031302,5,60750313022017,6225.0,2003.0,3.2,2017,1952.0,2011.0,23.6,33.4,0.0024962556165751375,0.1029718875502008,0.19453815261044177,0.593574297188755,0.0,0.0
153,06075031400,3,60750314002017,6915.0,1967.0,3.61,2017,1944.0,2010.0,14.9,47.8,0.001525165226232842,0.14981923355025306,0.18047722342733188,0.5434562545191612,0.006073752711496746,0.0021691973969631237
154,06075031400,1,60750314002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
155,06075032601,3,60750326012017,5178.0,1912.0,2.86,2017,1942.0,2010.0,39.6,24.0,0.0015690376569037657,0.016801853997682505,0.35341830822711473,0.5183468520664349,0.004441869447663191,0.0
156,06075032601,2,60750326012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
157,06075032602,5,60750326022017,5047.0,1813.0,2.81,2017,1939.0,2011.0,30.1,31.7,0.0027578599007170436,0.0019813750743015654,0.306320586487022,0.5791559342183475,0.0,0.0
158,06075032602,2,60750326022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
159,06075032700,7,60750327002017,7215.0,2646.0,2.9,2017,1939.0,2012.0,36.8,26.5,0.0026455026455026454,0.0001386001386001386,0.362993762993763,0.5362439362439363,0.0,0.010949410949410949
160,06075032700,1,60750327002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
161,06075032801,5,60750328012017,4505.0,1586.0,2.96,2017,1939.0,2011.0,30.8,26.6,0.0031525851197982345,0.022641509433962263,0.33784683684794675,0.5951165371809101,0.0011098779134295228,0.0
162,06075032801,2,60750328012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
163,06075032802,1,60750328022017,4226.0,1601.0,2.76,2017,1944.0,2011.0,33.5,43.8,0.0006246096189881324,0.024609559867486985,0.2513014671083767,0.6478939895882632,0.001893043066729768,0.00236630383341221
164,06075032802,1,60750328022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
165,06075032901,2,60750329012017,5878.0,1869.0,3.27,2017,1942.0,2012.0,32.6,30.3,0.001070090957731407,0.006975161619598503,0.2858115005103777,0.6107519564477714,0.0,0.005784280367471929
166,06075032902,1,60750329022017,4423.0,1447.0,3.18,2017,1945.0,2009.0,32.0,17.2,0.000691085003455425,0.012887180646619941,0.26045670359484513,0.6866380284874519,0.0,0.0
167,06075032902,2,60750329022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
168,06075033000,1,60750330002017,8390.0,2898.0,3.0,2017,1941.0,2011.0,30.2,28.9,0.0003450655624568668,0.007032181168057211,0.37532777115613825,0.5648390941597139,0.005363528009535161,0.0
169,06075033000,1,60750330002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
170,06075033100,1,60750331002017,3978.0,1567.0,2.79,2017,1950.0,2011.0,35.1,34.0,0.0006381620931716656,0.007541478129713424,0.36173956762192055,0.5879839115133233,0.0,0.0
171,06075035100,7,60750351002017,9020.0,2977.0,3.16,2017,1946.0,2011.0,35.7,28.0,0.0023513604299630502,0.006541019955654102,0.3257206208425721,0.5580931263858093,0.005764966740576497,0.0
172,06075035100,4,60750351002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
173,06075035201,1,60750352012017,6180.0,2035.0,3.15,2017,1948.0,2011.0,27.4,24.5,0.0004914004914004914,0.0012944983818770227,0.3838187702265372,0.5485436893203883,0.00016181229773462783,0.0
174,06075035201,3,60750352012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
175,06075035202,1,60750352022017,4911.0,1950.0,2.58,2017,1952.0,2011.0,33.2,28.8,0.0005128205128205128,0.025249440032579923,0.44329057218489104,0.40134392180818573,0.0,0.04092852779474649
176,06075035202,1,60750352022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
177,06075035300,3,60750353002017,7510.0,2625.0,2.85,2017,1948.0,2009.0,27.3,45.2,0.001142857142857143,0.009587217043941412,0.2881491344873502,0.6254327563249001,0.0017310252996005327,0.002529960053262317
178,06075035300,3,60750353002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
179,06075035400,2,60750354002017,7075.0,2612.0,2.8,2017,1946.0,2002.0,30.2,25.4,0.0007656967840735069,0.01823321554770318,0.3478445229681979,0.5020494699646643,0.0,0.0
180,06075035400,2,60750354002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
181,06075040100,10,60750401002017,4670.0,2025.0,2.38,2017,1939.0,2011.0,37.1,24.2,0.0049382716049382715,0.012419700214132762,0.5770877944325482,0.37259100642398285,0.0,0.003854389721627409
182,06075040100,2,60750401002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
183,06075040200,2,60750402002017,5633.0,2597.0,2.37,2017,1939.0,2010.0,38.8,27.7,0.0007701193685021178,0.002130303568258477,0.5716314574826913,0.33445766021658085,0.0,0.0
184,06075040200,3,60750402002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
185,06075042601,3,60750426012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
186,06075042602,2,60750426022017,3157.0,1612.0,2.2,2017,1939.0,2010.0,36.7,21.8,0.0012406947890818859,0.009185936015204309,0.5758631612290149,0.3259423503325942,0.0,0.0
187,06075042700,1,60750427002017,5397.0,2687.0,2.12,2017,1949.0,2010.0,28.7,29.0,0.0003721622627465575,0.05076894571057995,0.39966648137854366,0.4832314248656661,0.0,0.005373355567908097
188,06075042700,2,60750427002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
189,06075042800,1,60750428002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
190,06075045100,1,60750451002017,5139.0,2272.0,2.42,2017,1939.0,2011.0,38.7,24.4,0.00044014084507042255,0.020626581046896283,0.5316209379256664,0.37011091652072386,0.0013621327106440942,0.0
191,06075045200,2,60750452002017,7113.0,3018.0,2.35,2017,1939.0,2010.0,39.5,28.1,0.0006626905235255136,0.037115141290594685,0.47757626880359905,0.3835231266694784,0.0,0.0
192,06075045200,2,60750452002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
193,06075047600,6,60750476002017,5660.0,2429.0,2.47,2017,1939.0,2009.0,35.5,27.7,0.002470152326060107,0.012720848056537103,0.4295053003533569,0.48692579505300354,0.00017667844522968197,0.01060070671378092
194,06075047600,5,60750476002018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
195,06075047701,1,60750477012017,4342.0,2068.0,2.23,2017,1939.0,2004.0,35.8,27.4,0.00048355899419729207,0.0,0.42952556425610317,0.46338093044679873,0.0,0.017273146015660986
196,06075047701,1,60750477012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
197,06075047702,4,60750477022017,4054.0,1705.0,2.63,2017,1939.0,2007.0,34.7,27.0,0.002346041055718475,0.005180069067587568,0.4496793290577208,0.48840651208682784,0.0,0.0
198,06075047702,2,60750477022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
199,06075047801,3,60750478012017,4134.0,1791.0,2.46,2017,1939.0,2010.0,37.6,26.1,0.0016750418760469012,0.011127237542331882,0.4204160619254959,0.48597000483792935,0.0024189646831156266,0.0
200,06075047801,1,60750478012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
201,06075047802,3,60750478022017,3892.0,1625.0,2.67,2017,1942.0,2010.0,33.3,28.8,0.0018461538461538461,0.003083247687564234,0.34969167523124356,0.5614080164439876,0.008735868448098663,0.0028263103802672147
202,06075047802,2,60750478022018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
203,06075047901,7,60750479012017,7113.0,2858.0,2.64,2017,1945.0,2008.0,32.7,29.4,0.00244926522043387,0.023337550963025446,0.43989877688738926,0.4787009700548292,0.0,0.0
204,06075047901,2,60750479012018,4865.849557522124,2005.5221238938052,2.6429203539823014,2018,1943.2300884955753,2009.8230088495575,32.61946902654866,27.650442477876098,0.0013378127506082694,0.03984970200476138,0.4612551628561711,0.35964033238699916,0.0032973168606924546,0.0036228655193046716
205,06075047902,1,60750479022017,3858.0,1635.0,2.49,2017,1939.0,2010.0,29.6,31.7,0.0006116207951070336,0.005443234836702955,0.45023328149300157,0.40176257128045617,0.0,0.0
206,06075061100,1,60750611002017,4572.0,2284.0,2.17,2017,1939.0,2007.0,7.8,33.0,0.00043782837127845885,0.008092738407699038,0.05927384076990376,0.9138232720909887,0.004155730533683289,0.011592300962379702
